trip_id,starttime,stoptime,bikeid,tripduration,from_station_name,to_station_name,from_station_id,to_station_id,usertype,gender,birthyear,year,month,season,start_dayofweek,stop_dayofweek,start_weekday,start_workweekday,stop_weekday,stop_workweekday,start_hour,stop_hour,start_wokdayhour,stop_wokdayhour,age
684,2014-10-13 15:50:00,2014-10-13 16:08:00,SEA00475,1127.856,REI / Yale Ave N & John St,7th Ave & Union St,SLU-01,CBD-03,Member,Other,1992.0,2014,10,Fall,0,0,Monday,Weekday,Monday,Weekday,15,16,Work,Work,22.0
140816,2015-09-07 14:35:00,2015-09-07 15:59:00,SEA00030,5069.323,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,,,2015,9,Fall,0,0,Monday,Weekday,Monday,Weekday,14,15,Work,Work,
149044,2015-09-24 17:46:00,2015-09-24 17:51:00,SEA00363,299.723,Pine St & 9th Ave,Summit Ave & E Denny Way,SLU-16,CH-01,Member,Male,1986.0,2015,9,Fall,3,3,Thursday,Weekday,Thursday,Weekday,17,17,Work,Work,29.0
54482,2015-04-05 12:49:00,2015-04-05 13:00:00,SEA00380,629.316,12th Ave & E Mercer St,Cal Anderson Park / 11th Ave & Pine St,CH-15,CH-08,Short-Term Pass Holder,,,2015,4,Spring,6,6,Sunday,Weekend,Sunday,Weekend,12,13,Work,Work,
253763,2016-08-28 07:49:00,2016-08-28 08:44:00,SEA00097,3332.197,PATH / 9th Ave & Westlake Ave,Mercer St & 9th Ave N,SLU-07,SLU-21,Member,Male,1980.0,2016,8,Summer,6,6,Sunday,Weekend,Sunday,Weekend,7,8,Morning,Morning,36.0
141145,2015-09-08 08:26:00,2015-09-08 08:32:00,SEA00472,355.071,Summit Ave E & E Republican St,Pine St & 9th Ave,CH-03,SLU-16,Member,Male,1981.0,2015,9,Fall,1,1,Tuesday,Weekday,Tuesday,Weekday,8,8,Morning,Morning,34.0
99625,2015-06-30 13:24:00,2015-06-30 13:29:00,SEA00099,301.079,3rd Ave & Broad St,2nd Ave & Blanchard St,BT-01,BT-05,Member,Female,1986.0,2015,6,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,13,13,Work,Work,29.0
94975,2015-06-22 01:18:00,2015-06-22 01:23:00,SEA00241,258.555,2nd Ave & Vine St,3rd Ave & Broad St,BT-03,BT-01,Short-Term Pass Holder,,,2015,6,Summer,0,0,Monday,Weekday,Monday,Weekday,1,1,Morning,Morning,
203376,2016-04-29 09:50:00,2016-04-29 09:55:00,SEA00147,336.702,12th Ave & E Yesler Way,Occidental Park / Occidental Ave S & S Washington St,CD-01,PS-04,Member,Male,1986.0,2016,4,Spring,4,4,Friday,Weekday,Friday,Weekday,9,9,Work,Work,30.0
162209,2015-10-28 09:05:00,2015-10-28 09:13:00,SEA00383,462.884,E Pine St & 16th Ave,6th Ave & Blanchard St,CH-07,BT-04,Member,Male,1993.0,2015,10,Fall,2,2,Wednesday,Weekday,Wednesday,Weekday,9,9,Work,Work,22.0
112850,2015-07-20 10:12:00,2015-07-20 10:20:00,SEA00311,510.527,Pine St & 9th Ave,Occidental Park / Occidental Ave S & S Washington St,SLU-16,PS-04,Member,Male,1983.0,2015,7,Summer,0,0,Monday,Weekday,Monday,Weekday,10,10,Work,Work,32.0
20083,2014-12-08 21:48:00,2014-12-08 22:10:00,SEA00179,1289.255,REI / Yale Ave N & John St,Summit Ave E & E Republican St,SLU-01,CH-03,Member,Male,1981.0,2014,12,Winter,0,0,Monday,Weekday,Monday,Weekday,21,22,Night,Night,33.0
178673,2016-01-18 23:42:00,2016-01-18 23:52:00,SEA00486,616.078,Key Arena / 1st Ave N & Harrison St,3rd Ave & Broad St,SLU-19,BT-01,Short-Term Pass Holder,,,2016,1,Winter,0,0,Monday,Weekday,Monday,Weekday,23,23,Night,Night,
222176,2016-06-17 14:30:00,2016-06-17 14:59:00,SEA00444,1786.717,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,,,2016,6,Summer,4,4,Friday,Weekday,Friday,Weekday,14,14,Work,Work,
57169,2015-04-12 14:43:00,2015-04-12 14:50:00,SEA00335,393.236,Summit Ave E & E Republican St,REI / Yale Ave N & John St,CH-03,SLU-01,Member,Male,1977.0,2015,4,Spring,6,6,Sunday,Weekend,Sunday,Weekend,14,14,Work,Work,38.0
191431,2016-03-21 18:05:00,2016-03-21 18:57:00,SEA00425,3119.752,6th Ave S & S King St,2nd Ave & Pine St,ID-04,CBD-13,Short-Term Pass Holder,,,2016,3,Spring,0,0,Monday,Weekday,Monday,Weekday,18,18,Evening,Evening,
63375,2015-04-23 13:19:00,2015-04-23 13:24:00,SEA00418,301.246,Republican St & Westlake Ave N,Dexter Ave N & Aloha St,SLU-04,SLU-02,Member,Male,1985.0,2015,4,Spring,3,3,Thursday,Weekday,Thursday,Weekday,13,13,Work,Work,30.0
123960,2015-08-07 00:24:00,2015-08-07 00:30:00,SEA00224,360.492,Pine St & 9th Ave,Bellevue Ave & E Pine St,SLU-16,CH-12,Short-Term Pass Holder,,,2015,8,Summer,4,4,Friday,Weekday,Friday,Weekday,0,0,Morning,Morning,
161100,2015-10-24 12:25:00,2015-10-24 12:43:00,SEA00351,1122.472,2nd Ave & Pine St,2nd Ave & Blanchard St,CBD-13,BT-05,Member,Other,1992.0,2015,10,Fall,5,5,Saturday,Weekend,Saturday,Weekend,12,12,Work,Work,23.0
202793,2016-04-27 09:08:00,2016-04-27 09:21:00,SEA00418,789.568,NE 42nd St & University Way NE,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,UD-02,EL-01,Member,Male,1980.0,2016,4,Spring,2,2,Wednesday,Weekday,Wednesday,Weekday,9,9,Work,Work,36.0
224338,2016-06-22 18:11:00,2016-06-22 18:18:00,SEA00499,379.833,Pine St & 9th Ave,2nd Ave & Pine St,SLU-16,CBD-13,Short-Term Pass Holder,,,2016,6,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,18,18,Evening,Evening,
160531,2015-10-22 17:39:00,2015-10-22 17:43:00,SEA00429,214.353,9th Ave N & Mercer St,Dexter Ave N & Aloha St,DPD-01,SLU-02,Member,Male,1985.0,2015,10,Fall,3,3,Thursday,Weekday,Thursday,Weekday,17,17,Work,Work,30.0
3692,2014-10-19 16:22:00,2014-10-19 16:27:00,SEA00128,280.081,2nd Ave & Blanchard St,2nd Ave & Vine St,BT-05,BT-03,Member,Male,1976.0,2014,10,Fall,6,6,Sunday,Weekend,Sunday,Weekend,16,16,Work,Work,38.0
16235,2014-11-22 15:12:00,2014-11-22 15:40:00,SEA00161,1657.167,NE 42nd St & University Way NE,Republican St & Westlake Ave N,UD-02,SLU-04,Member,Male,1985.0,2014,11,Fall,5,5,Saturday,Weekend,Saturday,Weekend,15,15,Work,Work,29.0
150137,2015-09-27 01:44:00,2015-09-27 02:07:00,SEA00044,1376.303,Harvard Ave & E Pine St,Dexter Ave & Denny Way,CH-09,SLU-18,Member,Male,1990.0,2015,9,Fall,6,6,Sunday,Weekend,Sunday,Weekend,1,2,Morning,Morning,25.0
253778,2016-08-28 09:08:00,2016-08-28 09:21:00,SEA00112,799.42,12th Ave & NE Campus Pkwy,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UD-04,UD-01,Member,Female,1986.0,2016,8,Summer,6,6,Sunday,Weekend,Sunday,Weekend,9,9,Work,Work,30.0
245607,2016-08-10 07:37:00,2016-08-10 08:08:00,SEA00094,1865.075,E Blaine St & Fairview Ave E,City Hall / 4th Ave & James St,EL-03,CBD-07,Member,Male,1977.0,2016,8,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,7,8,Morning,Morning,39.0
252374,2016-08-24 19:52:00,2016-08-24 19:55:00,SEA00296,173.271,12th Ave & E Denny Way,Summit Ave & E Denny Way,CH-06,CH-01,Member,Male,1985.0,2016,8,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,19,19,Evening,Evening,31.0
92638,2015-06-17 18:47:00,2015-06-17 18:57:00,SEA00297,552.813,Frye Art Museum / Terry Ave & Columbia St,2nd Ave & Pine St,FH-01,CBD-13,Member,Female,1984.0,2015,6,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,18,18,Evening,Evening,31.0
38741,2015-02-18 18:30:00,2015-02-18 18:37:00,SEA00336,408.794,Harvard Ave & E Pine St,E Harrison St & Broadway Ave E,CH-09,CH-02,Member,Female,1983.0,2015,2,Winter,2,2,Wednesday,Weekday,Wednesday,Weekday,18,18,Evening,Evening,32.0
151619,2015-09-30 07:57:00,2015-09-30 08:02:00,SEA00240,301.771,6th Ave S & S King St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,ID-04,PS-05,Member,Male,1987.0,2015,9,Fall,2,2,Wednesday,Weekday,Wednesday,Weekday,7,8,Morning,Morning,28.0
213069,2016-05-24 17:19:00,2016-05-24 17:24:00,SEA00474,302.862,3rd Ave & Broad St,2nd Ave & Pine St,BT-01,CBD-13,Member,Other,1987.0,2016,5,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,17,17,Work,Work,29.0
45379,2015-03-10 08:30:00,2015-03-10 08:34:00,SEA00419,251.413,Westlake Ave & 6th Ave,Republican St & Westlake Ave N,SLU-15,SLU-04,Member,Male,1978.0,2015,3,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,8,8,Morning,Morning,37.0
150777,2015-09-28 14:14:00,2015-09-28 14:20:00,SEA00047,357.195,12th Ave & E Mercer St,Summit Ave E & E Republican St,CH-15,CH-03,Short-Term Pass Holder,,,2015,9,Fall,0,0,Monday,Weekday,Monday,Weekday,14,14,Work,Work,
214330,2016-05-29 00:13:00,2016-05-29 01:55:00,SEA00303,6115.594,6th Ave & Blanchard St,Dexter Ave & Denny Way,BT-04,SLU-18,Short-Term Pass Holder,,,2016,5,Spring,6,6,Sunday,Weekend,Sunday,Weekend,0,1,Morning,Morning,
39987,2015-02-22 13:16:00,2015-02-22 13:41:00,SEA00082,1488.081,Pine St & 9th Ave,3rd Ave & Broad St,SLU-16,BT-01,Short-Term Pass Holder,,,2015,2,Winter,6,6,Sunday,Weekend,Sunday,Weekend,13,13,Work,Work,
205691,2016-05-04 09:30:00,2016-05-04 09:32:00,SEA00158,112.9,Bellevue Ave & E Pine St,Pine St & 9th Ave,CH-12,SLU-16,Member,Male,1983.0,2016,5,Spring,2,2,Wednesday,Weekday,Wednesday,Weekday,9,9,Work,Work,33.0
194443,2016-04-01 07:35:00,2016-04-01 07:40:00,SEA00395,326.949,Dexter Ave N & Aloha St,Republican St & Westlake Ave N,SLU-02,SLU-04,Member,Male,1968.0,2016,4,Spring,4,4,Friday,Weekday,Friday,Weekday,7,7,Morning,Morning,48.0
177035,2016-01-09 11:52:00,2016-01-09 12:10:00,SEA00357,1091.285,Republican St & Westlake Ave N,Eastlake Ave E & E Allison St,SLU-04,EL-05,Short-Term Pass Holder,,,2016,1,Winter,5,5,Saturday,Weekend,Saturday,Weekend,11,12,Work,Work,
136392,2015-08-27 17:19:00,2015-08-27 17:22:00,SEA00338,204.143,Dexter Ave & Denny Way,Dexter Ave N & Aloha St,SLU-18,SLU-02,Member,Male,1988.0,2015,8,Summer,3,3,Thursday,Weekday,Thursday,Weekday,17,17,Work,Work,27.0
112144,2015-07-19 08:14:00,2015-07-19 09:03:00,SEA00411,2914.519,Lake Union Park / Valley St & Boren Ave N,Lake Union Park / Valley St & Boren Ave N,SLU-17,SLU-17,Short-Term Pass Holder,,,2015,7,Summer,6,6,Sunday,Weekend,Sunday,Weekend,8,9,Morning,Work,
113201,2015-07-20 20:10:00,2015-07-20 20:35:00,SEA00476,1496.841,7th Ave & Union St,Cal Anderson Park / 11th Ave & Pine St,CBD-03,CH-08,Short-Term Pass Holder,,,2015,7,Summer,0,0,Monday,Weekday,Monday,Weekday,20,20,Evening,Evening,
9385,2014-11-04 07:03:00,2014-11-04 07:08:00,SEA00038,303.648,NE 42nd St & University Way NE,NE 47th St & 12th Ave NE,UD-02,UD-07,Member,Male,1964.0,2014,11,Fall,1,1,Tuesday,Weekday,Tuesday,Weekday,7,7,Morning,Morning,50.0
81687,2015-05-29 19:28:00,2015-05-29 19:36:00,SEA00461,450.355,Republican St & Westlake Ave N,2nd Ave & Vine St,SLU-04,BT-03,Member,Male,1987.0,2015,5,Spring,4,4,Friday,Weekday,Friday,Weekday,19,19,Evening,Evening,28.0
96650,2015-06-24 20:50:00,2015-06-24 21:10:00,SEA00276,1204.209,Republican St & Westlake Ave N,Eastlake Ave E & E Allison St,SLU-04,EL-05,Short-Term Pass Holder,,,2015,6,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,20,21,Evening,Night,
73515,2015-05-14 21:08:00,2015-05-14 21:23:00,SEA00114,946.538,Eastlake Ave E & E Allison St,Republican St & Westlake Ave N,EL-05,SLU-04,Member,Female,1963.0,2015,5,Spring,3,3,Thursday,Weekday,Thursday,Weekday,21,21,Night,Night,52.0
61676,2015-04-20 17:26:00,2015-04-20 19:01:00,SEA00310,5752.141,1st Ave & Marion St,Republican St & Westlake Ave N,CBD-05,SLU-04,Short-Term Pass Holder,,,2015,4,Spring,0,0,Monday,Weekday,Monday,Weekday,17,19,Work,Evening,
65063,2015-04-27 15:51:00,2015-04-27 16:03:00,SEA00400,689.409,Pine St & 9th Ave,2nd Ave & Vine St,SLU-16,BT-03,Member,Male,1987.0,2015,4,Spring,0,0,Monday,Weekday,Monday,Weekday,15,16,Work,Work,28.0
221512,2016-06-16 09:26:00,2016-06-16 09:49:00,SEA00079,1397.691,Summit Ave & E Denny Way,6th Ave S & S King St,CH-01,ID-04,Short-Term Pass Holder,,,2016,6,Summer,3,3,Thursday,Weekday,Thursday,Weekday,9,9,Work,Work,
82638,2015-05-31 13:09:00,2015-05-31 13:31:00,SEA00121,1292.453,Eastlake Ave E & E Allison St,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,EL-05,UD-01,Short-Term Pass Holder,,,2015,5,Spring,6,6,Sunday,Weekend,Sunday,Weekend,13,13,Work,Work,
123552,2015-08-06 12:34:00,2015-08-06 12:52:00,SEA00254,1091.715,Dexter Ave N & Aloha St,Key Arena / 1st Ave N & Harrison St,SLU-02,SLU-19,Member,Male,1969.0,2015,8,Summer,3,3,Thursday,Weekday,Thursday,Weekday,12,12,Work,Work,46.0
5532,2014-10-24 13:16:00,2014-10-24 13:19:00,SEA00477,195.228,Occidental Park / Occidental Ave S & S Washington St,1st Ave & Marion St,PS-04,CBD-05,Member,Male,1949.0,2014,10,Fall,4,4,Friday,Weekday,Friday,Weekday,13,13,Work,Work,65.0
138069,2015-08-31 20:48:00,2015-08-31 21:10:00,SEA00070,1281.417,3rd Ave & Broad St,Harvard Ave & E Pine St,BT-01,CH-09,Short-Term Pass Holder,,,2015,8,Summer,0,0,Monday,Weekday,Monday,Weekday,20,21,Evening,Night,
83345,2015-06-02 01:36:00,2015-06-02 01:41:00,SEA00201,253.588,Dexter Ave & Denny Way,3rd Ave & Broad St,SLU-18,BT-01,Member,Male,1985.0,2015,6,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,1,1,Morning,Morning,30.0
71075,2015-05-09 16:45:00,2015-05-09 17:10:00,SEA00073,1511.321,E Blaine St & Fairview Ave E,Westlake Ave & 6th Ave,EL-03,SLU-15,Short-Term Pass Holder,,,2015,5,Spring,5,5,Saturday,Weekend,Saturday,Weekend,16,17,Work,Work,
35348,2015-02-09 19:27:00,2015-02-09 19:34:00,SEA00475,443.12,REI / Yale Ave N & John St,Dexter Ave & Denny Way,SLU-01,SLU-18,Member,Male,1990.0,2015,2,Winter,0,0,Monday,Weekday,Monday,Weekday,19,19,Evening,Evening,25.0
4603,2014-10-21 16:30:00,2014-10-21 16:41:00,SEA00366,627.764,2nd Ave & Pine St,Key Arena / 1st Ave N & Harrison St,CBD-13,SLU-19,Member,Male,1988.0,2014,10,Fall,1,1,Tuesday,Weekday,Tuesday,Weekday,16,16,Work,Work,26.0
125150,2015-08-08 19:25:00,2015-08-08 19:29:00,SEA00301,266.968,Summit Ave E & E Republican St,Bellevue Ave & E Pine St,CH-03,CH-12,Member,Male,1991.0,2015,8,Summer,5,5,Saturday,Weekend,Saturday,Weekend,19,19,Evening,Evening,24.0
33207,2015-01-31 12:14:00,2015-01-31 12:45:00,SEA00383,1856.504,12th Ave & E Mercer St,3rd Ave & Broad St,CH-15,BT-01,Short-Term Pass Holder,,,2015,1,Winter,5,5,Saturday,Weekend,Saturday,Weekend,12,12,Work,Work,
11856,2014-11-09 15:01:00,2014-11-09 15:15:00,SEA00462,883.044,REI / Yale Ave N & John St,2nd Ave & Spring St,SLU-01,CBD-06,Member,Female,1986.0,2014,11,Fall,6,6,Sunday,Weekend,Sunday,Weekend,15,15,Work,Work,28.0
210280,2016-05-17 10:28:00,2016-05-17 10:43:00,SEA00126,907.23,3rd Ave & Broad St,Key Arena / 1st Ave N & Harrison St,BT-01,SLU-19,Short-Term Pass Holder,,,2016,5,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,10,10,Work,Work,
130116,2015-08-17 09:13:00,2015-08-17 10:55:00,SEA00021,6162.267,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,,,2015,8,Summer,0,0,Monday,Weekday,Monday,Weekday,9,10,Work,Work,
80943,2015-05-28 17:47:00,2015-05-28 17:58:00,SEA00173,660.009,E Blaine St & Fairview Ave E,Republican St & Westlake Ave N,EL-03,SLU-04,Member,Male,1961.0,2015,5,Spring,3,3,Thursday,Weekday,Thursday,Weekday,17,17,Work,Work,54.0
52421,2015-03-30 17:57:00,2015-03-30 18:15:00,SEA00049,1028.454,PATH / 9th Ave & Westlake Ave,Cal Anderson Park / 11th Ave & Pine St,SLU-07,CH-08,Member,Female,1971.0,2015,3,Spring,0,0,Monday,Weekday,Monday,Weekday,17,18,Work,Evening,44.0
45876,2015-03-11 14:39:00,2015-03-11 15:10:00,SEA00383,1819.209,Dexter Ave & Denny Way,Key Arena / 1st Ave N & Harrison St,SLU-18,SLU-19,Short-Term Pass Holder,,,2015,3,Spring,2,2,Wednesday,Weekday,Wednesday,Weekday,14,15,Work,Work,
63279,2015-04-23 09:16:00,2015-04-23 10:54:00,SEA00288,5922.084,NE 42nd St & University Way NE,Pier 69 / Alaskan Way & Clay St,UD-02,WF-01,Short-Term Pass Holder,,,2015,4,Spring,3,3,Thursday,Weekday,Thursday,Weekday,9,10,Work,Work,
135593,2015-08-26 13:12:00,2015-08-26 13:22:00,SEA00098,569.438,15th Ave E & E Thomas St,Republican St & Westlake Ave N,CH-05,SLU-04,Member,Male,1983.0,2015,8,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,13,13,Work,Work,32.0
10037,2014-11-05 14:01:00,2014-11-05 14:11:00,SEA00271,624.124,NE 47th St & 12th Ave NE,UW Intramural Activities Building,UD-07,UW-07,Member,Male,1991.0,2014,11,Fall,2,2,Wednesday,Weekday,Wednesday,Weekday,14,14,Work,Work,23.0
26837,2015-01-08 19:06:00,2015-01-08 19:12:00,SEA00185,314.586,3rd Ave & Broad St,Westlake Ave & 6th Ave,BT-01,SLU-15,Member,Male,1971.0,2015,1,Winter,3,3,Thursday,Weekday,Thursday,Weekday,19,19,Evening,Evening,44.0
182921,2016-02-09 19:53:00,2016-02-09 20:03:00,SEA00285,591.65,Seattle University / E Columbia St & 12th Ave,Pine St & 9th Ave,FH-04,SLU-16,Member,Female,1992.0,2016,2,Winter,1,1,Tuesday,Weekday,Tuesday,Weekday,19,20,Evening,Evening,24.0
242564,2016-08-03 09:13:00,2016-08-03 09:25:00,SEA00039,694.112,12th Ave & E Denny Way,Occidental Park / Occidental Ave S & S Washington St,CH-06,PS-04,Member,Male,1989.0,2016,8,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,9,9,Work,Work,27.0
137327,2015-08-29 23:13:00,2015-08-29 23:15:00,SEA00246,110.399,Bellevue Ave & E Pine St,Summit Ave & E Denny Way,CH-12,CH-01,Member,Male,1974.0,2015,8,Summer,5,5,Saturday,Weekend,Saturday,Weekend,23,23,Night,Night,41.0
33721,2015-02-02 18:03:00,2015-02-02 18:10:00,SEA00297,395.067,REI / Yale Ave N & John St,Pine St & 9th Ave,SLU-01,SLU-16,Member,Male,1987.0,2015,2,Winter,0,0,Monday,Weekday,Monday,Weekday,18,18,Evening,Evening,28.0
250121,2016-08-19 15:55:00,2016-08-19 16:15:00,SEA00243,1196.377,REI / Yale Ave N & John St,12th Ave & NE Campus Pkwy,SLU-01,UD-04,Member,Male,1951.0,2016,8,Summer,4,4,Friday,Weekday,Friday,Weekday,15,16,Work,Work,65.0
164843,2015-11-06 12:24:00,2015-11-06 12:28:00,SEA00212,281.176,6th Ave & Blanchard St,Pine St & 9th Ave,BT-04,SLU-16,Member,Female,1989.0,2015,11,Fall,4,4,Friday,Weekday,Friday,Weekday,12,12,Work,Work,26.0
219706,2016-06-11 14:27:00,2016-06-11 14:45:00,SEA00338,1089.095,Pier 69 / Alaskan Way & Clay St,Pier 69 / Alaskan Way & Clay St,WF-01,WF-01,Short-Term Pass Holder,,,2016,6,Summer,5,5,Saturday,Weekend,Saturday,Weekend,14,14,Work,Work,
168069,2015-11-20 13:45:00,2015-11-20 13:51:00,SEA00066,362.748,2nd Ave & Pine St,Occidental Park / Occidental Ave S & S Washington St,CBD-13,PS-04,Member,Female,1977.0,2015,11,Fall,4,4,Friday,Weekday,Friday,Weekday,13,13,Work,Work,38.0
148699,2015-09-24 09:09:00,2015-09-24 09:19:00,SEA00308,555.445,City Hall / 4th Ave & James St,Dexter Ave & Denny Way,CBD-07,SLU-18,Member,Male,1982.0,2015,9,Fall,3,3,Thursday,Weekday,Thursday,Weekday,9,9,Work,Work,33.0
38309,2015-02-17 16:25:00,2015-02-17 16:40:00,SEA00042,891.066,3rd Ave & Broad St,Dexter Ave & Denny Way,BT-01,SLU-18,Short-Term Pass Holder,,,2015,2,Winter,1,1,Tuesday,Weekday,Tuesday,Weekday,16,16,Work,Work,
37332,2015-02-14 21:34:00,2015-02-14 21:58:00,SEA00300,1442.369,Lake Union Park / Valley St & Boren Ave N,Eastlake Ave E & E Allison St,SLU-17,EL-05,Short-Term Pass Holder,,,2015,2,Winter,5,5,Saturday,Weekend,Saturday,Weekend,21,21,Night,Night,
100187,2015-07-01 12:02:00,2015-07-01 12:15:00,SEA00361,751.121,E Pine St & 16th Ave,2nd Ave & Pine St,CH-07,CBD-13,Member,Male,1985.0,2015,7,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,12,12,Work,Work,30.0
48509,2015-03-19 17:13:00,2015-03-19 17:29:00,SEA00482,1000.433,E Blaine St & Fairview Ave E,Dexter Ave & Denny Way,EL-03,SLU-18,Member,Male,1980.0,2015,3,Spring,3,3,Thursday,Weekday,Thursday,Weekday,17,17,Work,Work,35.0
110563,2015-07-16 20:53:00,2015-07-16 21:01:00,SEA00402,489.212,Republican St & Westlake Ave N,E Blaine St & Fairview Ave E,SLU-04,EL-03,Member,Male,1985.0,2015,7,Summer,3,3,Thursday,Weekday,Thursday,Weekday,20,21,Evening,Night,30.0
183206,2016-02-11 08:00:00,2016-02-11 08:12:00,SEA00491,729.278,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Pier 69 / Alaskan Way & Clay St,PS-05,WF-01,Member,Male,1985.0,2016,2,Winter,3,3,Thursday,Weekday,Thursday,Weekday,8,8,Morning,Morning,31.0
12104,2014-11-10 12:36:00,2014-11-10 12:44:00,SEA00219,495.173,E Pine St & 16th Ave,E Harrison St & Broadway Ave E,CH-07,CH-02,Member,Male,1967.0,2014,11,Fall,0,0,Monday,Weekday,Monday,Weekday,12,12,Work,Work,47.0
106430,2015-07-10 17:27:00,2015-07-10 17:50:00,SEA00431,1374.032,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Pine St,PS-04,CBD-13,Short-Term Pass Holder,,,2015,7,Summer,4,4,Friday,Weekday,Friday,Weekday,17,17,Work,Work,
4080,2014-10-20 13:29:00,2014-10-20 13:32:00,SEA00471,223.758,Harvard Ave & E Pine St,Pine St & 9th Ave,CH-09,SLU-16,Member,Female,1983.0,2014,10,Fall,0,0,Monday,Weekday,Monday,Weekday,13,13,Work,Work,31.0
201074,2016-04-20 12:10:00,2016-04-20 12:47:00,SEA00332,2197.238,City Hall / 4th Ave & James St,City Hall / 4th Ave & James St,CBD-07,CBD-07,Member,Male,1965.0,2016,4,Spring,2,2,Wednesday,Weekday,Wednesday,Weekday,12,12,Work,Work,51.0
103242,2015-07-05 21:27:00,2015-07-05 21:31:00,SEA00099,268.714,12th Ave & E Mercer St,Summit Ave E & E Republican St,CH-15,CH-03,Short-Term Pass Holder,,,2015,7,Summer,6,6,Sunday,Weekend,Sunday,Weekend,21,21,Night,Night,
1833,2014-10-15 22:15:00,2014-10-15 22:37:00,SEA00175,1328.672,Cal Anderson Park / 11th Ave & Pine St,3rd Ave & Broad St,CH-08,BT-01,Member,Male,1984.0,2014,10,Fall,2,2,Wednesday,Weekday,Wednesday,Weekday,22,22,Night,Night,30.0
231805,2016-07-10 12:41:00,2016-07-10 12:53:00,SEA00411,700.928,Westlake Ave & 6th Ave,Lake Union Park / Valley St & Boren Ave N,SLU-15,SLU-17,Short-Term Pass Holder,,,2016,7,Summer,6,6,Sunday,Weekend,Sunday,Weekend,12,12,Work,Work,
209099,2016-05-13 08:59:00,2016-05-13 09:15:00,SEA00193,954.308,NE 47th St & 12th Ave NE,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,UD-07,EL-01,Member,Male,1980.0,2016,5,Spring,4,4,Friday,Weekday,Friday,Weekday,8,9,Morning,Work,36.0
205790,2016-05-04 14:23:00,2016-05-04 14:26:00,SEA00041,171.349,9th Ave N & Mercer St,PATH / 9th Ave & Westlake Ave,DPD-01,SLU-07,Member,Male,1978.0,2016,5,Spring,2,2,Wednesday,Weekday,Wednesday,Weekday,14,14,Work,Work,38.0
251957,2016-08-23 22:08:00,2016-08-23 22:18:00,SEA00148,619.098,E Harrison St & Broadway Ave E,Westlake Ave & 6th Ave,CH-02,SLU-15,Member,Male,1985.0,2016,8,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,22,22,Night,Night,31.0
113671,2015-07-21 17:50:00,2015-07-21 18:02:00,SEA00155,733.749,7th Ave & Union St,Dexter Ave & Denny Way,CBD-03,SLU-18,Member,Male,1981.0,2015,7,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,17,18,Work,Evening,34.0
88771,2015-06-11 17:11:00,2015-06-11 17:17:00,SEA00104,374.855,2nd Ave & Blanchard St,Key Arena / 1st Ave N & Harrison St,BT-05,SLU-19,Member,Male,1964.0,2015,6,Summer,3,3,Thursday,Weekday,Thursday,Weekday,17,17,Work,Work,51.0
172818,2015-12-14 14:30:00,2015-12-14 14:38:00,SEA00431,511.434,Bellevue Ave & E Pine St,Union St & 4th Ave,CH-12,CBD-04,Member,Female,1970.0,2015,12,Winter,0,0,Monday,Weekday,Monday,Weekday,14,14,Work,Work,45.0
85224,2015-06-05 14:56:00,2015-06-05 15:41:00,SEA00282,2706.485,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-04,WF-04,Member,Other,1952.0,2015,6,Summer,4,4,Friday,Weekday,Friday,Weekday,14,15,Work,Work,63.0
121265,2015-08-02 20:04:00,2015-08-02 20:19:00,SEA00361,904.943,2nd Ave & Blanchard St,City Hall / 4th Ave & James St,BT-05,CBD-07,Short-Term Pass Holder,,,2015,8,Summer,6,6,Sunday,Weekend,Sunday,Weekend,20,20,Evening,Evening,
